country,subnational1,subnational2,umd_tree_cover_density_2000__threshold,umd_tree_cover_extent_2000__ha,gfw_aboveground_carbon_stocks_2000__Mg_C,avg_gfw_aboveground_carbon_stocks_2000__Mg_C_ha-1,gfw_forest_carbon_gross_emissions__Mg_CO2e_yr-1,gfw_forest_carbon_gross_removals__Mg_CO2_yr-1,gfw_forest_carbon_net_flux__Mg_CO2e_yr-1,gfw_forest_carbon_gross_emissions_2001__Mg_CO2e,gfw_forest_carbon_gross_emissions_2002__Mg_CO2e,gfw_forest_carbon_gross_emissions_2003__Mg_CO2e,gfw_forest_carbon_gross_emissions_2004__Mg_CO2e,gfw_forest_carbon_gross_emissions_2005__Mg_CO2e,gfw_forest_carbon_gross_emissions_2006__Mg_CO2e,gfw_forest_carbon_gross_emissions_2007__Mg_CO2e,gfw_forest_carbon_gross_emissions_2008__Mg_CO2e,gfw_forest_carbon_gross_emissions_2009__Mg_CO2e,gfw_forest_carbon_gross_emissions_2010__Mg_CO2e,gfw_forest_carbon_gross_emissions_2011__Mg_CO2e,gfw_forest_carbon_gross_emissions_2012__Mg_CO2e,gfw_forest_carbon_gross_emissions_2013__Mg_CO2e,gfw_forest_carbon_gross_emissions_2014__Mg_CO2e,gfw_forest_carbon_gross_emissions_2015__Mg_CO2e,gfw_forest_carbon_gross_emissions_2016__Mg_CO2e,gfw_forest_carbon_gross_emissions_2017__Mg_CO2e,gfw_forest_carbon_gross_emissions_2018__Mg_CO2e,gfw_forest_carbon_gross_emissions_2019__Mg_CO2e,gfw_forest_carbon_gross_emissions_2020__Mg_CO2e,gfw_forest_carbon_gross_emissions_2021__Mg_CO2e,gfw_forest_carbon_gross_emissions_2022__Mg_CO2e,gfw_forest_carbon_gross_emissions_2023__Mg_CO2e,gfw_forest_carbon_gross_emissions_2024__Mg_CO2e
Ukraine,Cherkasy,Man'kivs'kyi,30,9114,351209,75,6491,78231,-71740,2373,424,788,1809,649,808,2623,2830,3457,2508,5276,5495,2732,9028,9369,14456,12130,12350,11200,16520,13579,7575,11030,6780
Ukraine,Cherkasy,Man'kivs'kyi,50,7693,329255,84,6350,66154,-59803,2355,346,689,1784,649,782,2608,2812,3381,2508,5194,5410,2685,9006,9369,14271,11594,11636,10965,15952,13269,7412,11030,6716
Ukraine,Cherkasy,Man'kivs'kyi,75,5415,253394,94,5625,47123,-41499,2252,172,560,1547,570,570,2503,2715,3029,2242,4246,4931,2081,8646,9060,12621,10188,9592,10092,13047,11836,6067,10298,6129
Ukraine,Cherkasy,Monastyryshchens'kyi,0,70033,341033,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Cherkasy,Monastyryshchens'kyi,10,10757,334980,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Cherkasy,Monastyryshchens'kyi,15,10226,328761,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Cherkasy,Monastyryshchens'kyi,20,9808,323917,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Cherkasy,Monastyryshchens'kyi,25,9409,319543,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Cherkasy,Monastyryshchens'kyi,30,8686,311696,100,5339,73510,-68171,2459,3437,2452,1711,1746,2677,2787,2706,3066,1286,3162,1940,3472,3492,5221,10664,16094,12501,8823,7214,9061,6680,5765,9708
Ukraine,Cherkasy,Monastyryshchens'kyi,50,7097,289053,114,5201,60150,-54948,2428,3423,2373,1689,1739,2657,2764,2687,3022,1249,3101,1892,3464,3462,5209,10402,15139,11990,8801,6914,8904,6143,5711,9682
Ukraine,Cherkasy,Monastyryshchens'kyi,75,3921,182427,133,4110,34570,-30460,2140,3233,2291,1471,1554,2372,2598,2522,2374,927,2725,1676,3347,2358,4055,6906,9624,9780,7947,4999,7375,4367,4430,7560
Ukraine,Cherkasy,Shpolians'kyi,0,104927,692114,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Cherkasy,Shpolians'kyi,10,18699,684762,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Cherkasy,Shpolians'kyi,15,17609,671850,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Cherkasy,Shpolians'kyi,20,16841,662449,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Cherkasy,Shpolians'kyi,25,15944,652056,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Cherkasy,Shpolians'kyi,30,14960,640173,118,14846,125959,-111114,1253,2156,2117,3140,3209,3458,5246,9942,8422,5906,6289,9320,10010,11700,16355,28692,36706,29349,22453,19493,27834,33259,31865,28106
Ukraine,Cherkasy,Shpolians'kyi,50,13080,608382,133,14623,110628,-96004,1111,2093,2112,3107,3163,3442,5208,9931,8264,5885,6281,9299,10010,11681,16313,28473,34355,29138,21922,19466,27503,32966,31751,27500
Ukraine,Cherkasy,Shpolians'kyi,75,10159,505493,148,13447,87930,-74481,850,1754,1832,2572,2494,3373,4630,9639,7639,5677,5929,8806,9573,11541,15599,26744,27787,27257,20098,17622,25706,30625,29511,25493
Ukraine,Cherkasy,Smilians'kyi,0,99529,1379920,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Cherkasy,Smilians'kyi,10,31561,1367567,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Cherkasy,Smilians'kyi,15,29950,1346357,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Cherkasy,Smilians'kyi,20,29159,1335327,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Cherkasy,Smilians'kyi,25,28053,1320956,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Cherkasy,Smilians'kyi,30,26983,1306344,141,26071,223989,-197918,3174,8255,5477,3302,7244,7662,10975,8585,8650,17083,19205,16190,11585,23547,34173,45550,65043,67112,42485,45307,62534,36456,44448,31670
Ukraine,Cherkasy,Smilians'kyi,50,24601,1264332,154,25865,205169,-179303,3091,8141,5466,3191,7058,7588,10854,8550,8650,16911,19160,16170,11543,23451,33977,45293,64304,66933,42416,44879,61604,35681,44202,31657
Ukraine,Cherkasy,Smilians'kyi,75,20262,1098048,166,24485,171892,-147407,2677,7127,5000,2602,6165,6896,10035,7888,8419,16298,18733,15666,10746,22476,32317,43268,60817,61731,41560,42339,57259,34124,42601,30907
Ukraine,Cherkasy,Tal'nivs'kyi,0,93420,492855,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Cherkasy,Tal'nivs'kyi,10,14525,489032,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Cherkasy,Tal'nivs'kyi,15,13611,478780,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Cherkasy,Tal'nivs'kyi,20,12917,470691,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Cherkasy,Tal'nivs'kyi,25,12011,460654,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Cherkasy,Tal'nivs'kyi,30,11058,449686,80,9896,93036,-83140,2624,2059,1465,2576,3177,3872,3951,3355,4596,3233,6475,4611,3490,3751,11317,18230,27378,32455,17553,15442,18150,18724,17777,11246
Ukraine,Cherkasy,Tal'nivs'kyi,50,9396,423212,90,9625,79169,-69544,2615,2059,1457,2542,3129,3769,3944,3355,4472,3190,6457,4597,3481,3721,11277,17784,25321,30762,17367,14585,17681,18542,17705,11191
Ukraine,Cherkasy,Tal'nivs'kyi,75,6673,330778,100,8125,57171,-49045,2269,1906,1229,2005,2877,3493,3569,3135,4007,3069,6110,4096,3221,3654,10686,15013,17719,17720,16353,11911,16616,17820,16369,10161
Ukraine,Cherkasy,Umans'ka,0,4059,33385,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Cherkasy,Umans'ka,10,1006,32961,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Cherkasy,Umans'ka,15,914,31864,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Cherkasy,Umans'ka,20,879,31387,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Cherkasy,Umans'ka,25,838,30858,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Cherkasy,Umans'ka,30,781,30160,77,155,6843,-6688,0,0,0,26,0,0,0,0,88,0,20,21,107,245,448,402,81,14,0,1008,390,871,0,0
Ukraine,Cherkasy,Umans'ka,50,653,28117,86,130,5781,-5651,0,0,0,19,0,0,0,0,88,0,20,21,35,245,424,147,71,14,0,927,361,729,0,0
Ukraine,Cherkasy,Umans'ka,75,408,19357,95,47,3731,-3684,0,0,0,19,0,0,0,0,0,0,0,0,0,245,304,32,0,0,0,169,162,196,0,0
Ukraine,Cherkasy,Umans'kyi,0,139160,675887,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Cherkasy,Umans'kyi,10,19320,663693,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Cherkasy,Umans'kyi,15,18324,652166,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Cherkasy,Umans'kyi,20,17701,644653,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Cherkasy,Umans'kyi,25,16978,636435,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Cherkasy,Umans'kyi,30,15813,623209,116,7796,135371,-127575,749,2118,1143,5167,453,2155,1831,2361,6099,3920,7194,7547,6323,9091,5302,13653,15795,20475,12115,14788,13509,10777,16581,7970
Ukraine,Cherkasy,Umans'kyi,50,13569,587451,129,7424,117047,-109623,657,2038,1132,5062,396,2040,1671,2276,5869,3885,7027,7431,6229,9034,5282,12826,13930,17589,11957,14294,13148,10353,16306,7746
Ukraine,Cherkasy,Umans'kyi,75,8964,427570,144,5932,79670,-73739,355,1490,822,4312,374,1472,1617,1616,4161,3625,6089,6261,5277,7658,4892,10157,10713,10786,9850,11833,10968,8141,14151,5730
Ukraine,Cherkasy,Zhashkivs'kyi,0,98586,283520,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Cherkasy,Zhashkivs'kyi,10,9344,262512,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Cherkasy,Zhashkivs'kyi,15,8648,254201,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Cherkasy,Zhashkivs'kyi,20,8113,247697,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Cherkasy,Zhashkivs'kyi,25,7616,241798,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Cherkasy,Zhashkivs'kyi,30,6894,233440,103,3914,58976,-55062,6726,4069,4272,4339,1408,766,655,1583,2656,1535,4153,784,759,1994,1617,3498,6104,9561,670,5864,4815,9544,10713,5869
Ukraine,Cherkasy,Zhashkivs'kyi,50,4861,200818,124,3638,41824,-38186,6671,3970,4174,4281,1391,631,655,1414,2578,1470,3957,723,723,1915,1525,3386,5286,7795,634,4864,4281,8643,10507,5822
Ukraine,Cherkasy,Zhashkivs'kyi,75,2169,109391,151,2705,19588,-16882,6009,3287,3984,3620,1031,393,440,1094,1977,1071,3104,383,507,1489,1049,2874,3338,3787,521,2462,3171,6054,8932,4338
Ukraine,Cherkasy,Zolotonis'kyi,0,148673,1142263,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Cherkasy,Zolotonis'kyi,10,28846,1128117,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Cherkasy,Zolotonis'kyi,15,27208,1104624,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Cherkasy,Zolotonis'kyi,20,26401,1092545,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Cherkasy,Zolotonis'kyi,25,25566,1080037,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Cherkasy,Zolotonis'kyi,30,24319,1061021,118,30308,190880,-160572,3925,6965,5465,11446,16766,14360,21209,23281,18135,21257,21474,12995,16511,14773,34733,61649,75404,104769,45993,34951,119876,21467,9941,10041
Ukraine,Cherkasy,Zolotonis'kyi,50,18763,942813,140,28216,148561,-120344,3281,6591,5065,10897,15944,14035,20507,22725,17746,20460,20817,12763,15387,13878,31435,53390,68072,97943,42139,32594,113297,20262,8677,9294
Ukraine,Cherkasy,Zolotonis'kyi,75,8705,492343,179,12552,73701,-61149,1100,1698,2714,4303,6399,7465,8538,10536,7938,10015,12848,6637,4684,6609,13291,17676,30449,33924,18388,15944,61534,11058,2863,4639
Ukraine,Cherkasy,Zvenyhorods'kyi,0,103939,993031,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Cherkasy,Zvenyhorods'kyi,10,25912,987585,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Cherkasy,Zvenyhorods'kyi,15,24710,973884,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Cherkasy,Zvenyhorods'kyi,20,23670,961872,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Cherkasy,Zvenyhorods'kyi,25,22559,949536,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Cherkasy,Zvenyhorods'kyi,30,21444,936351,81,23836,180377,-156542,5866,6976,7245,7626,7741,16423,10650,17953,12310,16062,18113,14355,20182,17534,19095,36436,51024,42161,43668,38219,45812,37696,45190,33728
Ukraine,Cherkasy,Zvenyhorods'kyi,50,18973,898135,91,23603,159903,-136300,5847,6919,7230,7571,7729,16095,10557,17809,12198,15999,18068,14331,20107,17421,19010,35761,49867,41812,43352,37951,45103,37074,45099,33553
Ukraine,Cherkasy,Zvenyhorods'kyi,75,14569,751333,103,22206,125107,-102901,5229,6354,6277,7013,7376,14066,9725,16497,11716,14678,17459,13996,19027,16517,18120,33417,45865,39570,41085,35867,42659,34507,43593,32314
Ukraine,Chernihiv,Bakhmats'kyi,0,155264,708647,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Chernihiv,Bakhmats'kyi,10,20158,697020,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Chernihiv,Bakhmats'kyi,15,18524,678609,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Chernihiv,Bakhmats'kyi,20,17524,667734,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Chernihiv,Bakhmats'kyi,25,16878,660673,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Chernihiv,Bakhmats'kyi,30,15747,647807,117,8512,120330,-111818,3271,6185,4124,9188,3997,8781,7833,5594,8060,6654,10489,6780,6008,2446,9484,15075,12996,13433,9478,13023,16361,9268,7855,7898
Ukraine,Chernihiv,Bakhmats'kyi,50,12399,596617,139,8181,95453,-87271,3069,5816,4052,9004,3900,8605,6985,5306,8003,6620,10334,6768,5832,2435,8895,14403,12647,12913,9034,12157,15706,8633,7632,7605
Ukraine,Chernihiv,Bakhmats'kyi,75,6699,357908,158,5489,55001,-49511,1559,3078,1185,4988,2847,6515,4785,3279,6901,4893,6861,5393,3071,1411,6248,8000,10415,7368,6603,8203,11765,6923,5672,3785
Ukraine,Chernihiv,Bobrovyts'kyi,0,140715,1304485,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Chernihiv,Bobrovyts'kyi,10,27813,1301183,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Chernihiv,Bobrovyts'kyi,15,26487,1286543,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Chernihiv,Bobrovyts'kyi,20,25754,1278542,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Chernihiv,Bobrovyts'kyi,25,25031,1270837,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Chernihiv,Bobrovyts'kyi,30,23816,1257205,142,42864,195638,-152774,9717,15920,13042,21319,22454,26726,12735,26092,25609,39578,65219,27185,43186,38817,59236,119531,92458,53851,42693,82276,42682,42410,41885,64111
Ukraine,Chernihiv,Bobrovyts'kyi,50,20664,1212462,164,42050,170687,-128638,9600,15662,12779,21187,22035,26321,12664,25865,25591,39508,64569,26976,41839,38131,57280,117292,90017,51826,41776,80440,41290,41888,41334,63327
Ukraine,Chernihiv,Bobrovyts'kyi,75,14862,946232,186,32424,126952,-94528,6721,10225,8422,14561,13795,18764,10059,20800,19308,32914,52591,22376,32847,26286,41559,89918,71895,38841,34517,65799,30328,33638,36387,45630
Ukraine,Chernihiv,Borznians'kyi,0,165378,1335762,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Chernihiv,Borznians'kyi,10,29899,1324597,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Chernihiv,Borznians'kyi,15,28620,1309930,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Chernihiv,Borznians'kyi,20,27806,1300901,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Chernihiv,Borznians'kyi,25,27314,1295252,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Chernihiv,Borznians'kyi,30,26400,1284338,132,45966,191353,-145387,20905,16002,16237,31085,26607,32101,14984,34350,18021,32782,37620,44231,29038,34034,50455,89032,91343,87702,72395,103181,70039,47277,45010,58748
Ukraine,Chernihiv,Borznians'kyi,50,23215,1231605,149,45095,169227,-124134,20739,15856,16195,30862,26284,31783,14750,33906,17936,32628,37331,43993,28754,33866,48198,85915,87705,85861,71525,101360,68115,46442,44339,57920
Ukraine,Chernihiv,Borznians'kyi,75,15760,876267,166,33358,117330,-83971,17049,12629,13231,24703,20366,26357,11803,24993,14568,28343,31374,38411,17232,24458,35260,58562,57698,57391,51986,75116,51716,30717,35087,41540
Ukraine,Chernihiv,Chernihivs'ka,0,8611,92939,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Chernihiv,Chernihivs'ka,10,2474,91522,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Chernihiv,Chernihivs'ka,15,2155,87252,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Chernihiv,Chernihivs'ka,20,2032,85386,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Chernihiv,Chernihivs'ka,25,1839,82593,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Chernihiv,Chernihivs'ka,30,1668,80305,107,322,11885,-11564,16,0,207,125,35,170,0,127,173,12,165,603,37,207,0,103,723,592,112,255,248,1253,2323,238
Ukraine,Chernihiv,Chernihivs'ka,50,1207,71977,126,285,8684,-8398,16,0,189,84,35,158,0,91,173,12,165,535,19,207,0,103,704,561,78,174,183,1226,1990,135
Ukraine,Chernihiv,Chernihivs'ka,75,499,35335,145,138,3954,-3815,16,0,153,0,35,88,0,17,156,0,94,150,8,75,0,83,322,293,0,0,183,699,907,38
Ukraine,Chernihiv,Chernihivs'kyi,0,255445,4203831,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Chernihiv,Chernihivs'kyi,10,77966,4191653,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Chernihiv,Chernihivs'kyi,15,75267,4162747,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Chernihiv,Chernihivs'kyi,20,73856,4146514,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Chernihiv,Chernihivs'kyi,25,72426,4130596,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Chernihiv,Chernihivs'kyi,30,70233,4105281,200,133825,502563,-368739,49541,39533,80079,114286,78448,122819,45895,92786,164335,120944,272715,217010,73289,121077,131202,299913,221845,182982,87124,134543,158547,94635,174295,133951
Ukraine,Chernihiv,Chernihivs'kyi,50,61832,3971052,228,131674,448636,-316962,47925,38114,78618,112018,77124,120928,45252,91483,163027,119567,271254,216046,72375,118867,128247,292382,218242,178392,85414,131916,156585,93468,171263,131685
Ukraine,Chernihiv,Chernihivs'kyi,75,36773,2577025,260,89640,277118,-187478,36007,24895,56480,81715,53692,86324,31808,72802,132710,95148,209307,159618,47133,72960,73247,187489,145289,99201,53373,77632,104228,59680,107139,83473
Ukraine,Chernihiv,Horodnians'kyi,0,165077,3011111,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Chernihiv,Horodnians'kyi,10,60723,3005608,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Chernihiv,Horodnians'kyi,15,59068,2989967,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Chernihiv,Horodnians'kyi,20,58120,2981122,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Chernihiv,Horodnians'kyi,25,57337,2973675,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Chernihiv,Horodnians'kyi,30,56025,2961347,95,130693,423289,-292595,32367,53947,88246,72318,76772,126483,39470,147562,128941,138148,151646,134077,114624,88315,132047,216434,173333,172750,147769,171220,179913,160281,209779,180201
Ukraine,Chernihiv,Horodnians'kyi,50,50543,2895292,109,129296,394561,-265265,31880,52112,87198,70733,75129,124561,38522,146134,128034,137689,151418,133762,114005,87569,130928,214258,170974,170321,146063,169441,178219,158538,207556,178067
Ukraine,Chernihiv,Horodnians'kyi,75,29885,1875075,123,92253,258986,-166732,23188,35186,69175,47268,53850,95160,30242,116776,106811,117542,132424,119641,75087,55268,87739,129638,108387,107107,98967,109466,119729,107356,145025,123048
Ukraine,Chernihiv,Ichnians'kyi,0,162559,1358180,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Chernihiv,Ichnians'kyi,10,33953,1349674,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Chernihiv,Ichnians'kyi,15,32522,1334220,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Chernihiv,Ichnians'kyi,20,31575,1323830,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Chernihiv,Ichnians'kyi,25,30804,1315421,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Chernihiv,Ichnians'kyi,30,29201,1297755,82,24585,249486,-224901,3918,5928,9460,7823,13850,16901,8976,30538,19177,19882,27086,31903,19069,18143,31138,50354,32689,36546,50524,36996,42166,27265,16682,33030
Ukraine,Chernihiv,Ichnians'kyi,50,24855,1236516,95,23776,215627,-191851,3887,5866,9345,7689,13698,16464,8857,29852,19095,19706,26544,31695,18726,17799,29625,48279,31931,34994,47811,34654,39761,26282,16084,31983
Ukraine,Chernihiv,Ichnians'kyi,75,14363,793071,108,15110,135163,-120053,2669,3946,7682,5237,8851,10822,6566,18194,13145,15410,21189,24668,11554,8381,16128,27475,21608,20252,26383,17371,26285,19019,11736,18073
Ukraine,Chernihiv,Koriukivs'kyi,0,143732,3796472,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Chernihiv,Koriukivs'kyi,10,72490,3793101,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Chernihiv,Koriukivs'kyi,15,70986,3779270,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
